row_id,next_5min_arrivals,next_10min_arrivals,next_15min_pressure_score,congestion_risk_binary,congestion_risk_multiclass,best_alternate_gate,expected_wait_reduction_minutes,reroute_confidence
bsu_2025_006_B_+019,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_006_B_+020,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_006_B_+021,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_006_B_+022,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_006_B_+023,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_006_B_+024,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_006_B_+025,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_006_B_+026,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_006_B_+027,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_006_B_+028,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_006_B_+029,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_006_B_+030,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_006_C_-180,46,127,5.26,0,low,F,0.0,0.458
bsu_2025_006_C_-179,50,138,5.55,0,low,F,0.0,0.46
bsu_2025_006_C_-178,57,155,5.55,0,low,F,0.0,0.46
bsu_2025_006_C_-177,65,171,6.02,0,low,F,0.0,0.463
bsu_2025_006_C_-176,76,188,6.02,0,low,F,0.0,0.463
bsu_2025_006_C_-175,81,200,6.02,0,low,F,0.0,0.463
bsu_2025_006_C_-174,88,218,6.65,0,low,F,0.0,0.467
bsu_2025_006_C_-173,98,228,6.65,0,low,F,0.0,0.467
bsu_2025_006_C_-172,106,247,6.65,0,low,F,0.0,0.467
bsu_2025_006_C_-171,112,261,6.65,0,low,F,0.0,0.467
bsu_2025_006_C_-170,119,278,6.73,0,low,F,0.0,0.468
bsu_2025_006_C_-169,130,301,7.08,0,low,F,0.0,0.471
bsu_2025_006_C_-168,130,310,7.41,0,low,F,0.0,0.473
bsu_2025_006_C_-167,141,326,7.57,0,low,F,0.0,0.474
bsu_2025_006_C_-166,149,335,7.57,0,low,F,0.0,0.474
bsu_2025_006_C_-165,159,355,7.57,0,low,F,0.0,0.474
bsu_2025_006_C_-164,171,373,7.81,0,low,F,0.0,0.476
bsu_2025_006_C_-163,180,400,7.81,0,low,F,0.0,0.476
bsu_2025_006_C_-162,185,420,7.81,0,low,F,0.0,0.476
bsu_2025_006_C_-161,186,440,7.81,0,low,F,0.0,0.476
bsu_2025_006_C_-160,196,451,7.81,0,low,F,0.0,0.476
bsu_2025_006_C_-159,202,468,7.81,0,low,F,0.0,0.476
bsu_2025_006_C_-158,220,483,7.81,0,low,F,0.0,0.476
bsu_2025_006_C_-157,235,496,7.81,0,low,F,0.0,0.476
bsu_2025_006_C_-156,254,515,7.95,0,low,F,0.0,0.477
bsu_2025_006_C_-155,255,524,7.95,0,low,F,0.0,0.477
bsu_2025_006_C_-154,266,530,7.95,0,low,F,0.0,0.477
bsu_2025_006_C_-153,263,535,8.25,0,low,F,0.0,0.479
bsu_2025_006_C_-152,261,540,8.25,0,low,F,0.0,0.479
bsu_2025_006_C_-151,261,548,8.25,0,low,F,0.0,0.479
bsu_2025_006_C_-150,269,554,8.25,0,low,F,0.0,0.479
bsu_2025_006_C_-149,264,558,8.25,0,low,F,0.0,0.479
bsu_2025_006_C_-148,272,576,8.25,0,low,F,0.0,0.479
bsu_2025_006_C_-147,279,581,8.25,0,low,F,0.0,0.479
bsu_2025_006_C_-146,287,579,8.25,0,low,F,0.0,0.479
bsu_2025_006_C_-145,285,589,8.25,0,low,F,0.0,0.479
bsu_2025_006_C_-144,294,589,8.25,0,low,F,0.0,0.479
bsu_2025_006_C_-143,304,595,8.25,0,low,F,0.0,0.479
bsu_2025_006_C_-142,302,587,8.25,0,low,F,0.0,0.479
bsu_2025_006_C_-141,292,589,8.25,0,low,F,0.0,0.479
bsu_2025_006_C_-140,304,599,8.25,0,low,F,0.0,0.479
bsu_2025_006_C_-139,295,597,8.25,0,low,F,0.0,0.479
bsu_2025_006_C_-138,291,594,8.01,0,low,F,0.0,0.477
bsu_2025_006_C_-137,285,603,8.01,0,low,F,0.0,0.477
bsu_2025_006_C_-136,297,616,8.01,0,low,F,0.0,0.477
bsu_2025_006_C_-135,295,614,8.01,0,low,F,0.0,0.477
bsu_2025_006_C_-134,302,624,8.19,0,low,F,0.0,0.478
bsu_2025_006_C_-133,303,629,8.64,0,low,F,0.0,0.482
bsu_2025_006_C_-132,318,644,8.75,0,low,F,0.0,0.482
bsu_2025_006_C_-131,319,646,8.95,0,low,F,0.0,0.484
bsu_2025_006_C_-130,319,650,9.55,0,low,F,0.0,0.488
bsu_2025_006_C_-129,322,659,9.55,0,low,F,0.0,0.488
bsu_2025_006_C_-128,326,669,9.55,0,low,F,0.0,0.488
bsu_2025_006_C_-127,326,678,10.01,0,low,F,0.0,0.491
bsu_2025_006_C_-126,327,691,10.09,0,low,F,0.0,0.492
bsu_2025_006_C_-125,331,714,10.23,0,low,F,0.0,0.493
bsu_2025_006_C_-124,337,723,10.47,0,low,F,0.0,0.495
bsu_2025_006_C_-123,343,735,10.47,0,low,F,0.0,0.495
bsu_2025_006_C_-122,352,757,10.47,0,low,F,0.0,0.495
bsu_2025_006_C_-121,364,781,10.67,0,low,F,0.0,0.496
bsu_2025_006_C_-120,383,807,12.31,0,low,F,0.0,0.508
bsu_2025_006_C_-119,386,831,13.17,0,low,F,0.0,0.514
bsu_2025_006_C_-118,392,850,13.17,0,low,F,0.0,0.514
bsu_2025_006_C_-117,405,868,13.17,0,low,F,0.0,0.514
bsu_2025_006_C_-116,417,886,13.17,0,low,F,0.0,0.514
bsu_2025_006_C_-115,424,916,14.27,0,low,F,0.0,0.522
bsu_2025_006_C_-114,445,966,14.27,0,low,F,0.0,0.522
bsu_2025_006_C_-113,458,993,14.27,0,low,F,0.0,0.522
bsu_2025_006_C_-112,463,1014,14.43,0,low,F,0.0,0.523
bsu_2025_006_C_-111,469,1037,15.1,0,low,F,0.0,0.528
bsu_2025_006_C_-110,492,1079,15.53,0,low,F,0.0,0.531
bsu_2025_006_C_-109,521,1112,15.53,0,low,F,0.0,0.531
bsu_2025_006_C_-108,535,1149,16.04,0,low,F,0.0,0.535
bsu_2025_006_C_-107,551,1192,16.39,0,low,F,0.0,0.537
bsu_2025_006_C_-106,568,1241,16.39,0,low,F,0.0,0.537
bsu_2025_006_C_-105,587,1276,16.62,0,low,F,0.0,0.539
bsu_2025_006_C_-104,591,1298,17.03,0,low,F,0.0,0.542
bsu_2025_006_C_-103,614,1347,17.8,0,low,F,0.0,0.547
bsu_2025_006_C_-102,641,1402,18.59,0,low,F,0.0,0.553
bsu_2025_006_C_-101,673,1442,18.59,0,low,F,0.0,0.553
bsu_2025_006_C_-100,689,1474,18.59,0,low,F,0.0,0.553
bsu_2025_006_C_-099,707,1521,18.59,0,low,F,0.0,0.553
bsu_2025_006_C_-098,733,1577,18.59,0,low,F,0.0,0.553
bsu_2025_006_C_-097,761,1634,18.59,0,low,F,0.0,0.553
bsu_2025_006_C_-096,769,1650,18.59,0,low,F,0.0,0.553
bsu_2025_006_C_-095,785,1670,19.11,0,low,F,0.0,0.556
bsu_2025_006_C_-094,814,1704,19.11,0,low,F,0.0,0.556
bsu_2025_006_C_-093,844,1743,19.14,0,low,F,0.0,0.557
bsu_2025_006_C_-092,873,1778,19.14,0,low,F,0.0,0.557
bsu_2025_006_C_-091,881,1821,19.14,0,low,F,0.0,0.557
bsu_2025_006_C_-090,885,1876,19.14,0,low,F,0.0,0.557
bsu_2025_006_C_-089,890,1898,19.14,0,low,F,0.0,0.557
bsu_2025_006_C_-088,899,1934,19.14,0,low,F,0.0,0.557
bsu_2025_006_C_-087,905,1916,19.14,0,low,F,0.0,0.557
bsu_2025_006_C_-086,940,1942,19.14,0,low,F,0.0,0.557
bsu_2025_006_C_-085,991,1989,19.14,0,low,F,0.0,0.557
bsu_2025_006_C_-084,1008,2012,19.14,0,low,F,0.0,0.557
bsu_2025_006_C_-083,1035,2021,19.2,0,low,F,0.0,0.557
bsu_2025_006_C_-082,1011,2034,19.2,0,low,F,0.0,0.557
bsu_2025_006_C_-081,1002,2047,19.2,0,low,F,0.0,0.557
bsu_2025_006_C_-080,998,2041,19.2,0,low,F,0.0,0.557
bsu_2025_006_C_-079,1004,2051,19.2,0,low,F,0.0,0.557
bsu_2025_006_C_-078,986,2060,19.2,0,low,F,0.0,0.557
bsu_2025_006_C_-077,1023,2088,19.2,0,low,F,0.0,0.557
bsu_2025_006_C_-076,1045,2119,19.2,0,low,F,0.0,0.557
bsu_2025_006_C_-075,1043,2114,19.2,0,low,F,0.0,0.557
bsu_2025_006_C_-074,1047,2111,19.2,0,low,F,0.0,0.557
bsu_2025_006_C_-073,1074,2104,19.2,0,low,F,0.0,0.557
bsu_2025_006_C_-072,1065,2105,19.2,0,low,F,0.0,0.557
bsu_2025_006_C_-071,1074,2118,19.2,0,low,F,0.0,0.557
bsu_2025_006_C_-070,1071,2083,19.2,0,low,F,0.0,0.557
bsu_2025_006_C_-069,1064,2062,19.2,0,low,F,0.0,0.557
bsu_2025_006_C_-068,1030,2033,18.33,0,low,F,0.0,0.551
bsu_2025_006_C_-067,1040,2026,18.33,0,low,F,0.0,0.551
bsu_2025_006_C_-066,1044,2005,18.01,0,low,F,0.0,0.549
bsu_2025_006_C_-065,1012,1985,18.01,0,low,F,0.0,0.549
bsu_2025_006_C_-064,998,1955,18.01,0,low,F,0.0,0.549
bsu_2025_006_C_-063,1003,1917,18.01,0,low,F,0.0,0.549
bsu_2025_006_C_-062,986,1895,17.98,0,low,F,0.0,0.548
bsu_2025_006_C_-061,961,1819,17.13,0,low,F,0.0,0.542
bsu_2025_006_C_-060,973,1819,17.13,0,low,F,0.0,0.542
bsu_2025_006_C_-059,957,1779,17.13,0,low,F,0.0,0.542
bsu_2025_006_C_-058,914,1732,16.86,0,low,F,0.0,0.54
bsu_2025_006_C_-057,909,1681,16.86,0,low,F,0.0,0.54
bsu_2025_006_C_-056,858,1628,16.64,0,low,F,0.0,0.539
bsu_2025_006_C_-055,846,1592,16.26,0,low,F,0.0,0.536
bsu_2025_006_C_-054,822,1580,16.26,0,low,F,0.0,0.536
bsu_2025_006_C_-053,818,1552,16.26,0,low,F,0.0,0.536
bsu_2025_006_C_-052,772,1495,15.4,0,low,F,0.0,0.53
bsu_2025_006_C_-051,770,1495,15.4,0,low,F,0.0,0.53
bsu_2025_006_C_-050,746,1429,14.3,0,low,F,0.0,0.522
bsu_2025_006_C_-049,758,1389,14.3,0,low,F,0.0,0.522
bsu_2025_006_C_-048,734,1358,14.3,0,low,F,0.0,0.522
bsu_2025_006_C_-047,723,1324,14.3,0,low,F,0.0,0.522
bsu_2025_006_C_-046,725,1284,14.3,0,low,F,0.0,0.522
bsu_2025_006_C_-045,683,1241,14.24,0,low,F,0.0,0.522
bsu_2025_006_C_-044,631,1175,13.62,0,low,F,0.0,0.517
bsu_2025_006_C_-043,624,1133,13.62,0,low,F,0.0,0.517
bsu_2025_006_C_-042,601,1083,13.62,0,low,F,0.0,0.517
bsu_2025_006_C_-041,559,1028,12.83,0,low,F,0.0,0.512
bsu_2025_006_C_-040,558,995,12.83,0,low,F,0.0,0.512
bsu_2025_006_C_-039,544,969,12.83,0,low,F,0.0,0.512
bsu_2025_006_C_-038,509,916,11.84,0,low,F,0.0,0.505
bsu_2025_006_C_-037,482,883,11.8,0,low,F,0.0,0.504
bsu_2025_006_C_-036,469,852,11.8,0,low,F,0.0,0.504
bsu_2025_006_C_-035,437,818,10.56,0,low,F,0.0,0.495
bsu_2025_006_C_-034,425,795,10.56,0,low,F,0.0,0.495
bsu_2025_006_C_-033,407,772,10.56,0,low,F,0.0,0.495
bsu_2025_006_C_-032,401,755,10.56,0,low,F,0.0,0.495
bsu_2025_006_C_-031,383,721,9.67,0,low,F,0.0,0.489
bsu_2025_006_C_-030,381,704,9.58,0,low,F,0.0,0.488
bsu_2025_006_C_-029,370,685,9.58,0,low,F,0.0,0.488
bsu_2025_006_C_-028,365,670,9.58,0,low,F,0.0,0.488
bsu_2025_006_C_-027,354,643,9.56,0,low,F,0.0,0.488
bsu_2025_006_C_-026,338,615,9.56,0,low,F,0.0,0.488
bsu_2025_006_C_-025,323,587,8.66,0,low,F,0.0,0.482
bsu_2025_006_C_-024,315,569,8.66,0,low,F,0.0,0.482
bsu_2025_006_C_-023,305,548,8.66,0,low,F,0.0,0.482
bsu_2025_006_C_-022,289,516,8.2,0,low,F,0.0,0.479
bsu_2025_006_C_-021,277,499,8.2,0,low,F,0.0,0.479
bsu_2025_006_C_-020,264,477,8.01,0,low,F,0.0,0.477
bsu_2025_006_C_-019,254,451,7.72,0,low,F,0.0,0.475
bsu_2025_006_C_-018,243,430,7.33,0,low,F,0.0,0.472
bsu_2025_006_C_-017,227,407,7.12,0,low,F,0.0,0.471
bsu_2025_006_C_-016,222,390,7.12,0,low,F,0.0,0.471
bsu_2025_006_C_-015,213,369,7.12,0,low,F,0.0,0.471
bsu_2025_006_C_-014,197,343,6.72,0,low,F,0.0,0.468
bsu_2025_006_C_-013,187,323,6.29,0,low,F,0.0,0.465
bsu_2025_006_C_-012,180,309,6.29,0,low,F,0.0,0.465
bsu_2025_006_C_-011,168,291,6.29,0,low,F,0.0,0.465
bsu_2025_006_C_-010,156,269,5.81,0,low,F,0.0,0.461
bsu_2025_006_C_-009,146,255,5.81,0,low,F,0.0,0.461
bsu_2025_006_C_-008,136,236,5.08,0,low,F,0.0,0.456
bsu_2025_006_C_-007,129,221,5.07,0,low,F,0.0,0.456
bsu_2025_006_C_-006,123,208,5.07,0,low,F,0.0,0.456
bsu_2025_006_C_-005,113,194,4.86,0,low,F,0.0,0.455
bsu_2025_006_C_-004,109,181,4.86,0,low,F,0.0,0.455
bsu_2025_006_C_-003,100,164,4.47,0,low,F,0.0,0.452
bsu_2025_006_C_-002,92,149,4.47,0,low,F,0.0,0.452
bsu_2025_006_C_-001,85,134,4.36,0,low,F,0.0,0.451
bsu_2025_006_C_+000,81,120,4.36,0,low,F,0.0,0.451
bsu_2025_006_C_+001,72,106,4.05,0,low,F,0.0,0.449
bsu_2025_006_C_+002,64,95,3.84,0,low,F,0.0,0.447
bsu_2025_006_C_+003,57,86,3.84,0,low,F,0.0,0.447
bsu_2025_006_C_+004,49,75,3.84,0,low,F,0.0,0.447
bsu_2025_006_C_+005,39,63,3.62,0,low,F,0.0,0.446
bsu_2025_006_C_+006,34,55,3.29,0,low,F,0.0,0.444
bsu_2025_006_C_+007,31,48,3.18,0,low,F,0.0,0.443
bsu_2025_006_C_+008,29,43,3.18,0,low,F,0.0,0.443
bsu_2025_006_C_+009,26,38,3.07,0,low,F,0.0,0.442
bsu_2025_006_C_+010,24,35,3.07,0,low,F,0.0,0.442
bsu_2025_006_C_+011,21,30,3.07,0,low,F,0.0,0.442
bsu_2025_006_C_+012,17,25,3.0,0,low,F,0.0,0.441
bsu_2025_006_C_+013,14,21,3.0,0,low,F,0.0,0.441
bsu_2025_006_C_+014,12,18,3.0,0,low,F,0.0,0.441
bsu_2025_006_C_+015,11,15,3.0,0,low,F,0.0,0.441
bsu_2025_006_C_+016,9,12,3.0,0,low,F,0.0,0.441
bsu_2025_006_C_+017,8,10,3.0,0,low,F,0.0,0.441
bsu_2025_006_C_+018,7,8,3.0,0,low,F,0.0,0.441
bsu_2025_006_C_+019,6,6,3.0,0,low,F,0.0,0.441
bsu_2025_006_C_+020,4,4,3.0,0,low,F,0.0,0.441
bsu_2025_006_C_+021,3,3,3.0,0,low,F,0.0,0.441
bsu_2025_006_C_+022,2,2,3.0,0,low,F,0.0,0.441
bsu_2025_006_C_+023,1,1,3.0,0,low,F,0.0,0.441
bsu_2025_006_C_+024,0,0,3.0,0,low,F,0.0,0.441
bsu_2025_006_C_+025,0,0,3.0,0,low,F,0.0,0.441
bsu_2025_006_C_+026,0,0,3.0,0,low,F,0.0,0.441
bsu_2025_006_C_+027,0,0,3.0,0,low,F,0.0,0.441
bsu_2025_006_C_+028,0,0,3.0,0,low,F,0.0,0.441
bsu_2025_006_C_+029,0,0,3.0,0,low,F,0.0,0.441
bsu_2025_006_C_+030,0,0,3.0,0,low,F,0.0,0.441
bsu_2025_006_D_-180,50,126,5.39,0,low,F,0.0,0.458
bsu_2025_006_D_-179,53,139,5.39,0,low,F,0.0,0.458
bsu_2025_006_D_-178,57,154,6.17,0,low,F,0.0,0.464
bsu_2025_006_D_-177,61,170,6.17,0,low,F,0.0,0.464
bsu_2025_006_D_-176,69,181,6.36,0,low,F,0.0,0.465
bsu_2025_006_D_-175,76,195,6.36,0,low,F,0.0,0.465
bsu_2025_006_D_-174,86,209,6.64,0,low,F,0.0,0.467
bsu_2025_006_D_-173,97,231,6.64,0,low,F,0.0,0.467
bsu_2025_006_D_-172,109,248,6.64,0,low,F,0.0,0.467
bsu_2025_006_D_-171,112,266,7.0,0,low,F,0.0,0.47
bsu_2025_006_D_-170,119,275,7.0,0,low,F,0.0,0.47
bsu_2025_006_D_-169,123,293,7.35,0,low,F,0.0,0.472
bsu_2025_006_D_-168,134,307,7.61,0,low,F,0.0,0.474
bsu_2025_006_D_-167,139,320,7.61,0,low,F,0.0,0.474
bsu_2025_006_D_-166,154,343,7.61,0,low,F,0.0,0.474
bsu_2025_006_D_-165,156,358,7.61,0,low,F,0.0,0.474
bsu_2025_006_D_-164,170,381,8.18,0,low,F,0.0,0.478
bsu_2025_006_D_-163,173,398,8.18,0,low,F,0.0,0.478
bsu_2025_006_D_-162,181,414,8.18,0,low,F,0.0,0.478
bsu_2025_006_D_-161,189,429,8.18,0,low,F,0.0,0.478
bsu_2025_006_D_-160,202,453,8.18,0,low,F,0.0,0.478
bsu_2025_006_D_-159,211,474,8.18,0,low,F,0.0,0.478
bsu_2025_006_D_-158,225,481,8.18,0,low,F,0.0,0.478
bsu_2025_006_D_-157,233,503,8.18,0,low,F,0.0,0.478
bsu_2025_006_D_-156,240,511,8.18,0,low,F,0.0,0.478
bsu_2025_006_D_-155,251,526,8.55,0,low,F,0.0,0.481
bsu_2025_006_D_-154,263,533,8.55,0,low,F,0.0,0.481
bsu_2025_006_D_-153,256,541,8.55,0,low,F,0.0,0.481
bsu_2025_006_D_-152,270,555,8.55,0,low,F,0.0,0.481
bsu_2025_006_D_-151,271,558,8.55,0,low,F,0.0,0.481
bsu_2025_006_D_-150,275,573,8.55,0,low,F,0.0,0.481
bsu_2025_006_D_-149,270,579,8.55,0,low,F,0.0,0.481
bsu_2025_006_D_-148,285,583,8.55,0,low,F,0.0,0.481
bsu_2025_006_D_-147,285,582,8.55,0,low,F,0.0,0.481
bsu_2025_006_D_-146,287,587,8.55,0,low,F,0.0,0.481
bsu_2025_006_D_-145,298,594,8.55,0,low,F,0.0,0.481
bsu_2025_006_D_-144,309,596,8.55,0,low,F,0.0,0.481
bsu_2025_006_D_-143,298,604,8.55,0,low,F,0.0,0.481
bsu_2025_006_D_-142,297,610,8.55,0,low,F,0.0,0.481
bsu_2025_006_D_-141,300,615,8.55,0,low,F,0.0,0.481
bsu_2025_006_D_-140,296,608,8.5,0,low,F,0.0,0.481
bsu_2025_006_D_-139,287,600,8.32,0,low,F,0.0,0.479
bsu_2025_006_D_-138,306,610,8.32,0,low,F,0.0,0.479
bsu_2025_006_D_-137,313,618,8.48,0,low,F,0.0,0.481
bsu_2025_006_D_-136,315,628,8.48,0,low,F,0.0,0.481
bsu_2025_006_D_-135,312,631,8.49,0,low,F,0.0,0.481
bsu_2025_006_D_-134,313,639,8.85,0,low,F,0.0,0.483
bsu_2025_006_D_-133,304,635,8.85,0,low,F,0.0,0.483
bsu_2025_006_D_-132,305,639,8.85,0,low,F,0.0,0.483
bsu_2025_006_D_-131,313,644,8.85,0,low,F,0.0,0.483
bsu_2025_006_D_-130,319,654,8.94,0,low,F,0.0,0.484
bsu_2025_006_D_-129,326,668,8.96,0,low,F,0.0,0.484
bsu_2025_006_D_-128,331,681,10.16,0,low,F,0.0,0.493
bsu_2025_006_D_-127,334,685,10.16,0,low,F,0.0,0.493
bsu_2025_006_D_-126,331,690,10.16,0,low,F,0.0,0.493
bsu_2025_006_D_-125,335,698,10.16,0,low,F,0.0,0.493
bsu_2025_006_D_-124,342,707,11.15,0,low,F,0.0,0.5
bsu_2025_006_D_-123,350,730,11.15,0,low,F,0.0,0.5
bsu_2025_006_D_-122,351,742,11.15,0,low,F,0.0,0.5
bsu_2025_006_D_-121,359,756,11.15,0,low,F,0.0,0.5
bsu_2025_006_D_-120,363,768,11.74,0,low,F,0.0,0.504
bsu_2025_006_D_-119,365,791,12.96,0,low,F,0.0,0.513
bsu_2025_006_D_-118,380,808,12.96,0,low,F,0.0,0.513
bsu_2025_006_D_-117,391,830,12.96,0,low,F,0.0,0.513
bsu_2025_006_D_-116,397,852,13.01,0,low,F,0.0,0.513
bsu_2025_006_D_-115,405,881,13.01,0,low,F,0.0,0.513
bsu_2025_006_D_-114,426,919,13.51,0,low,F,0.0,0.516
bsu_2025_006_D_-113,428,940,14.77,0,low,F,0.0,0.525
bsu_2025_006_D_-112,439,963,14.77,0,low,F,0.0,0.525
bsu_2025_006_D_-111,455,998,15.02,0,low,F,0.0,0.527
bsu_2025_006_D_-110,476,1028,15.38,0,low,F,0.0,0.53
bsu_2025_006_D_-109,493,1051,16.35,0,low,F,0.0,0.537
bsu_2025_006_D_-108,512,1095,16.56,0,low,F,0.0,0.538
bsu_2025_006_D_-107,524,1131,16.56,0,low,F,0.0,0.538
bsu_2025_006_D_-106,543,1173,16.56,0,low,F,0.0,0.538
bsu_2025_006_D_-105,552,1212,16.72,0,low,F,0.0,0.539
bsu_2025_006_D_-104,558,1252,17.29,0,low,F,0.0,0.543
bsu_2025_006_D_-103,583,1299,18.09,0,low,F,0.0,0.549
bsu_2025_006_D_-102,607,1326,18.09,0,low,F,0.0,0.549
bsu_2025_006_D_-101,630,1362,18.57,0,low,F,0.0,0.553
bsu_2025_006_D_-100,660,1407,19.26,0,low,F,0.0,0.558
bsu_2025_006_D_-099,694,1455,19.26,0,low,F,0.0,0.558
bsu_2025_006_D_-098,716,1499,19.26,0,low,F,0.0,0.558
bsu_2025_006_D_-097,719,1541,19.26,0,low,F,0.0,0.558
bsu_2025_006_D_-096,732,1592,19.26,0,low,F,0.0,0.558
bsu_2025_006_D_-095,747,1647,19.26,0,low,F,0.0,0.558
bsu_2025_006_D_-094,761,1662,19.26,0,low,F,0.0,0.558
bsu_2025_006_D_-093,783,1668,19.26,0,low,F,0.0,0.558
bsu_2025_006_D_-092,822,1733,19.26,0,low,F,0.0,0.558
bsu_2025_006_D_-091,860,1766,19.26,0,low,F,0.0,0.558
bsu_2025_006_D_-090,900,1798,19.26,0,low,F,0.0,0.558
bsu_2025_006_D_-089,901,1831,19.26,0,low,F,0.0,0.558
bsu_2025_006_D_-088,885,1821,19.26,0,low,F,0.0,0.558
bsu_2025_006_D_-087,911,1841,19.26,0,low,F,0.0,0.558
bsu_2025_006_D_-086,906,1852,20.08,0,low,F,0.0,0.563
bsu_2025_006_D_-085,898,1820,20.08,0,low,F,0.0,0.563
bsu_2025_006_D_-084,930,1847,20.08,0,low,F,0.0,0.563
bsu_2025_006_D_-083,936,1873,20.08,0,low,F,0.0,0.563
bsu_2025_006_D_-082,930,1868,20.08,0,low,F,0.0,0.563
bsu_2025_006_D_-081,946,1913,20.08,0,low,F,0.0,0.563
bsu_2025_006_D_-080,922,1929,20.08,0,low,F,0.0,0.563
bsu_2025_006_D_-079,917,1902,20.08,0,low,F,0.0,0.563
bsu_2025_006_D_-078,937,1937,20.08,0,low,F,0.0,0.563
bsu_2025_006_D_-077,938,1920,20.08,0,low,F,0.0,0.563
bsu_2025_006_D_-076,967,1919,20.08,0,low,F,0.0,0.563
bsu_2025_006_D_-075,1007,1955,20.08,0,low,F,0.0,0.563
bsu_2025_006_D_-074,985,1944,20.08,0,low,F,0.0,0.563
bsu_2025_006_D_-073,1000,1925,20.08,0,low,F,0.0,0.563
bsu_2025_006_D_-072,982,1916,20.08,0,low,F,0.0,0.563
bsu_2025_006_D_-071,952,1865,18.86,0,low,F,0.0,0.555
bsu_2025_006_D_-070,948,1828,18.57,0,low,F,0.0,0.553
bsu_2025_006_D_-069,959,1819,18.57,0,low,F,0.0,0.553
bsu_2025_006_D_-068,925,1791,18.55,0,low,F,0.0,0.552
bsu_2025_006_D_-067,934,1787,18.55,0,low,F,0.0,0.552
bsu_2025_006_D_-066,913,1766,18.55,0,low,F,0.0,0.552
bsu_2025_006_D_-065,880,1725,17.4,0,low,F,0.0,0.544
bsu_2025_006_D_-064,860,1693,17.07,0,low,F,0.0,0.542
bsu_2025_006_D_-063,866,1693,17.07,0,low,F,0.0,0.542
bsu_2025_006_D_-062,853,1666,16.7,0,low,F,0.0,0.539
bsu_2025_006_D_-061,853,1643,16.69,0,low,F,0.0,0.539
bsu_2025_006_D_-060,845,1628,16.69,0,low,F,0.0,0.539
bsu_2025_006_D_-059,833,1605,16.69,0,low,F,0.0,0.539
bsu_2025_006_D_-058,827,1581,16.54,0,low,F,0.0,0.538
bsu_2025_006_D_-057,813,1562,16.54,0,low,F,0.0,0.538
bsu_2025_006_D_-056,790,1491,15.53,0,low,F,0.0,0.531
bsu_2025_006_D_-055,783,1486,15.45,0,low,F,0.0,0.53
bsu_2025_006_D_-054,772,1446,15.45,0,low,F,0.0,0.53
bsu_2025_006_D_-053,754,1408,15.12,0,low,F,0.0,0.528
bsu_2025_006_D_-052,749,1374,14.83,0,low,F,0.0,0.526
bsu_2025_006_D_-051,701,1336,14.83,0,low,F,0.0,0.526
bsu_2025_006_D_-050,703,1296,14.73,0,low,F,0.0,0.525
bsu_2025_006_D_-049,674,1255,14.73,0,low,F,0.0,0.525
bsu_2025_006_D_-048,654,1200,14.73,0,low,F,0.0,0.525
bsu_2025_006_D_-047,625,1149,14.73,0,low,F,0.0,0.525
bsu_2025_006_D_-046,635,1142,14.73,0,low,F,0.0,0.525
bsu_2025_006_D_-045,593,1085,13.1,0,low,F,0.0,0.514
bsu_2025_006_D_-044,581,1053,13.1,0,low,F,0.0,0.514
bsu_2025_006_D_-043,546,1008,12.8,0,low,F,0.0,0.511
bsu_2025_006_D_-042,524,968,12.38,0,low,F,0.0,0.508
bsu_2025_006_D_-041,507,931,12.16,0,low,F,0.0,0.507
bsu_2025_006_D_-040,492,886,11.28,0,low,F,0.0,0.501
bsu_2025_006_D_-039,472,854,11.21,0,low,F,0.0,0.5
bsu_2025_006_D_-038,462,823,11.21,0,low,F,0.0,0.5
bsu_2025_006_D_-037,444,786,11.19,0,low,F,0.0,0.5
bsu_2025_006_D_-036,424,757,11.16,0,low,F,0.0,0.5
bsu_2025_006_D_-035,394,721,10.23,0,low,F,0.0,0.493
bsu_2025_006_D_-034,382,700,10.23,0,low,F,0.0,0.493
bsu_2025_006_D_-033,361,676,10.03,0,low,F,0.0,0.492
bsu_2025_006_D_-032,342,649,9.72,0,low,F,0.0,0.489
bsu_2025_006_D_-031,333,618,9.07,0,low,F,0.0,0.485
bsu_2025_006_D_-030,327,598,9.07,0,low,F,0.0,0.485
bsu_2025_006_D_-029,318,579,9.07,0,low,F,0.0,0.485
bsu_2025_006_D_-028,315,558,9.07,0,low,F,0.0,0.485
bsu_2025_006_D_-027,307,540,9.07,0,low,F,0.0,0.485
bsu_2025_006_D_-026,285,509,8.33,0,low,F,0.0,0.479
bsu_2025_006_D_-025,271,486,8.25,0,low,F,0.0,0.479
bsu_2025_006_D_-024,261,463,8.25,0,low,F,0.0,0.479
bsu_2025_006_D_-023,243,441,7.64,0,low,F,0.0,0.475
